Run,Step,Reward,Dones,log/Episode_Reward/reaching_object,log/Episode_Reward/lifting_object,log/Episode_Reward/object_goal_tracking,log/Episode_Reward/object_goal_tracking_fine_grained,log/Episode_Reward/action_rate,log/Episode_Reward/joint_vel,log/Episode_Reward/object_drop,log/Episode_Reward/joint_deviation,log/Episode_Reward/applied_torque_limits,log/Episode_Reward/collision,log/Metrics/object_pose/position_error,log/Metrics/object_pose/orientation_error,log/Episode_Termination/time_out,log/Episode_Termination/object_dropping
1,519,0.5506535172462463,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,520,0.5534164309501648,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,521,0.5543010234832764,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,522,0.5534762740135193,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,523,0.54035484790802,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,524,0.5403952598571777,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,525,0.5333545207977295,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,526,0.5335650444030762,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,527,0.5344582200050354,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,528,0.5386388301849365,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,529,0.544843316078186,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,530,0.5439338684082031,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,531,0.5433008074760437,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,532,0.545212984085083,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,533,0.5458444952964783,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,534,0.5465123057365417,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,535,0.5463330149650574,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,536,0.5472742915153503,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,537,0.5473108291625977,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,538,0.5473798513412476,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,539,0.5475025773048401,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,540,0.5476163625717163,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,541,0.5477134585380554,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,542,0.5478018522262573,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,543,0.5478810667991638,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,544,0.5479525923728943,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,545,0.5480173230171204,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,546,0.548077404499054,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,547,0.5481318235397339,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,548,0.5481797456741333,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,549,0.5482174754142761,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,550,0.5482482314109802,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,551,0.5930719375610352,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,552,0.5942467451095581,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,553,0.5948125123977661,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,554,0.5951098799705505,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,555,0.5953800082206726,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,556,0.5955851078033447,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,557,0.5957621335983276,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,558,0.5959238409996033,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,559,0.5960641503334045,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,560,0.5961944460868835,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,561,0.5963109731674194,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,562,0.5964154005050659,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,563,0.5965137481689453,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,564,0.5965996980667114,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,565,0.5966753363609314,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,566,0.5967456102371216,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,567,0.5968151092529297,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,568,0.5968800783157349,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,569,0.5969280004501343,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,570,0.5969644784927368,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,571,0.5969992280006409,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,572,0.5970313549041748,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,573,0.5970650315284729,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,574,0.597095787525177,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,575,0.5971400737762451,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,576,0.5971644520759583,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,577,0.5971866846084595,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,578,0.5972225069999695,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,579,0.5972244143486023,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,580,0.5972404479980469,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,581,0.5972396731376648,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,582,0.597249448299408,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,583,0.597277820110321,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,584,0.5972860455513,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,585,0.5972701907157898,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,586,0.5972702503204346,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,587,0.5972804427146912,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,588,0.5973042249679565,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,589,0.5973095297813416,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,590,0.5972976088523865,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,591,0.5972986817359924,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,592,0.5973008275032043,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,593,0.5973142981529236,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,594,0.5973299741744995,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,595,0.5973333120346069,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,596,0.5973371267318726,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,597,0.597339928150177,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,598,0.5973517894744873,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,599,0.5973766446113586,False,0.8971306681632996,13.349989891052246,11.797412872314451,0.9938443899154664,-1.1172882295795716e-05,-0.0102543914690613,0.0,-2.6969064492732286e-05,-0.2508718967437744,-0.2127654999494552,0.0462564006447792,0.3139187097549438,1.0,0.0
1,600,0.59740149974823,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,601,-0.1020449101924896,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,602,-0.0742559805512428,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,603,-0.0580664090812206,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,604,-0.0488194078207016,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,605,-0.0400902852416038,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,606,-0.0308980457484722,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,607,-0.020545694977045,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,608,-0.008333072066307,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,609,-0.0090716509148478,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,610,-0.0283568780869245,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,611,0.0136109786108136,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,612,0.5736544132232666,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,613,0.5675511956214905,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,614,0.5605133771896362,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,615,0.5525490641593933,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,616,0.5492406487464905,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,617,0.5366888046264648,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,618,0.5365350842475891,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,619,0.5504545569419861,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
1,620,0.5495975613594055,False,0.8901242017745972,13.199990272521973,11.07192039489746,0.7020060420036316,-1.392022295476636e-05,-0.0156835336238145,0.0,-4.260292553226464e-05,-0.2853595614433288,-0.4336687624454498,0.0441326610743999,0.3031404316425323,1.0,0.0
