Run,Step,Epoch,Episode,Reward,log/Episode_Reward/end_effector_position_tracking,log/Episode_Reward/end_effector_orientation_tracking,log/Episode_Reward/action_rate,log/Episode_Reward/joint_vel,log/Metrics/ee_pose/position_error,log/Metrics/ee_pose/orientation_error,log/Episode_Termination/time_out
10,146,5,2,-2.853416845027823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,147,5,2,-2.8104383090976626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,148,5,2,-2.827163552865386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,149,5,2,-2.846317147486843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,150,5,2,-2.8679711249424145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,151,5,2,-2.829927143466193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,152,5,2,-2.837107058439869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,153,5,2,-2.843640504579525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,154,5,2,-2.8901451514684595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,155,5,2,-2.897501144616399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,156,5,2,-2.8888629458379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,157,5,2,-2.913534081017133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,158,5,2,-2.9368051400524564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,159,5,2,-2.981617217301391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,160,6,2,-2.920461520261597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,161,6,2,-2.940898593806196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,162,6,2,-2.90568896161858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,163,6,2,-2.922187195508741e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,164,6,2,-2.9207869374658912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,165,6,2,-2.91032629320398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,166,6,2,-2.933608448074665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,167,6,2,-2.882668377424125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,168,6,2,-2.921054874605033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,169,6,2,-2.8838472644565627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,170,6,2,-2.946776112366933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,171,6,2,-2.9757606171187945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,172,6,2,-2.9672901291633025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,173,6,2,-2.9323426133487374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,174,6,2,-2.8582109734998085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,175,6,2,-2.887486152758356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,176,6,2,-2.9013401217525825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,177,6,2,-2.889984352805186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,178,6,2,-2.930833761638496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,179,6,2,-2.9145383450668305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,180,6,2,-2.8686903533525765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,181,6,2,-2.846672396117356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,182,6,2,-2.867792318284046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,183,6,2,-2.9048855139990337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,184,6,2,-2.900755134760402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,185,6,2,-2.947674147435464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,186,6,2,-2.975348797917832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,187,6,2,-2.974502422148361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,188,6,2,-2.9844599339412525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,189,6,2,-3.0282762963906865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,190,6,2,-3.040280716959387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,191,6,2,-2.955132731585764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,192,7,2,-2.925080480054021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,193,7,2,-2.8986316465307027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,194,7,2,-2.915270124503877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,195,7,2,-2.8863752959296107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,196,7,2,-2.884704190364573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,197,7,2,-2.863917870854493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,198,7,2,-2.884955938498024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,199,7,2,-2.908823080360889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,200,7,3,-2.8531954740174115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,201,7,3,-2.8625212507904507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,202,7,3,-2.865030182874761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,203,7,3,-2.8684344215434976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,204,7,3,-2.8806240152334794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,205,7,3,-2.8066831873729825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,206,7,3,-2.779562964860816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,207,7,3,-2.790518738038372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,208,7,3,-2.8181942980154417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,209,7,3,-2.8265963919693604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,210,7,3,-2.7315732950228263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,211,7,3,-2.767469413811341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,212,7,3,-2.7823556592920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,213,7,3,-2.861820757971145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,214,7,3,-2.8939817639184184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,215,7,3,-2.8186739655211568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,216,7,3,-2.8270478651393205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,217,7,3,-2.8513595680124126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,218,7,3,-2.8902586564072408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,219,7,3,-2.8308164473855868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,220,7,3,-2.777844201773405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,221,7,3,-2.8072166969650425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,222,7,3,-2.7429461624706164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,223,7,3,-2.848822987289168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,224,8,3,-2.8731215934385546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,225,8,3,-2.9246350095490925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,226,8,3,-2.9056389394099824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,227,8,3,-2.8346754334052093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,228,8,3,-2.853532714652829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,229,8,3,-2.785063225019257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,230,8,3,-2.814357321767602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,231,8,3,-2.8306832973612472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,232,8,3,-2.830185621860437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,233,8,3,-2.76997743640095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,234,8,3,-2.744988159975037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,235,8,3,-2.8145725082140416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,236,8,3,-2.802296512527392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,237,8,3,-2.8899696189910173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,238,8,3,-2.8349921194603667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,239,8,3,-2.784143907774705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,240,8,3,-2.8495649530668743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,241,8,3,-2.835187297023367e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,242,8,3,-2.830131597875152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,243,8,3,-2.856140781659633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,244,8,3,-2.865607712010388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,245,8,3,-2.7860660338774323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,246,8,3,-2.830340417858679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,247,8,3,-2.816061532939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,248,8,3,-2.8477306841523387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,249,8,3,-2.8766025934601203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,250,8,3,-2.9259406801429577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,251,8,3,-3.006414226547349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,252,8,3,-2.869041964004282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,253,8,3,-2.823452632583212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,254,8,3,-2.817035965563264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,255,8,3,-2.806462180160452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,256,9,3,-2.8122618459747173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,257,9,3,-2.7669324481394145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,258,9,3,-2.814485560520552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,259,9,3,-2.786815821309574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,260,9,3,-2.780969225568697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,261,9,3,-2.800088805088308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,262,9,3,-2.8654380002990365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,263,9,3,-2.8423524781828743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,264,9,3,-2.883591332647484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,265,9,3,-2.908669375756289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,266,9,3,-2.8628464860958047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,267,9,3,-2.9074990379740484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,268,9,3,-2.923196916526649e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,269,9,3,-2.878923987736925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,270,9,3,-2.8526286769192662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,271,9,3,-2.921424493251834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,272,9,3,-3.005511644005309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,273,9,3,-3.0005614462425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,274,9,3,-2.953470357169863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,275,9,3,-2.9889588404330425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,276,9,3,-3.0358451112988405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,277,9,3,-2.9759816243313253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,278,9,3,-2.9733260817010887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,279,9,3,-3.041388663405087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,280,9,3,-2.908422720793169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,281,9,3,-2.916372977779247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,282,9,3,-2.861860957636964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,283,9,3,-2.876273174479138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,284,9,3,-2.821946873154957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,285,9,3,-2.836285420926288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,286,9,3,-2.844988921424374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,287,9,3,-2.869161471608095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,288,10,3,-2.803989809763152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,289,10,3,-2.808443969115615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,290,10,3,-2.752995351329446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,291,10,3,-2.816393316606991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,292,10,3,-2.825647061399649e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,293,10,3,-2.850294367817696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,294,10,3,-2.8419321097317152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,295,10,3,-2.871643300750293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,296,10,3,-2.869650234060828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,297,10,3,-2.884223249566276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,298,10,3,-2.924584077845793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,299,10,3,-2.8907561500091102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,300,10,4,-2.856238279491663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,301,10,4,-2.9224547688500024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,302,10,4,-2.871113974833861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,303,10,4,-2.853202204278205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,304,10,4,-2.913997013820336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,305,10,4,-2.942434002761729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,306,10,4,-2.8686734367511235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,307,10,4,-2.853807200153824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,308,10,4,-2.8513908546301536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,309,10,4,-2.863021109078545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,310,10,4,-2.860467429854907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,311,10,4,-2.8736811145790853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,312,10,4,-2.9064516638754867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,313,10,4,-2.8732407372444868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,314,10,4,-2.865327223844361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,315,10,4,-2.867567309294828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,316,10,4,-2.9235874535515904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,317,10,4,-2.855398997780867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,318,10,4,-2.891630538215395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,319,10,4,-2.944140214822255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,320,11,4,-2.91476881102426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,321,11,4,-2.9152643037377857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,322,11,4,-2.9711965908063576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,323,11,4,-2.987078551086597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,324,11,4,-3.0068375053815544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,325,11,4,-2.99051716865506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,326,11,4,-3.038293834833894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,327,11,4,-2.9795157388434745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,328,11,4,-2.956830940092913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,329,11,4,-2.8948881663382053e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,330,11,4,-2.9304139388841577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,331,11,4,-2.972384936583694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,332,11,4,-2.924117688962724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,333,11,4,-3.005635699082632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,334,11,4,-2.991220389958471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,335,11,4,-2.94324509013677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,336,11,4,-2.964240229630377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,337,11,4,-2.946938002423849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,338,11,4,-2.951677197415848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,339,11,4,-2.977003896376118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,340,11,4,-2.961774771392811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,341,11,4,-2.815678271872457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,342,11,4,-2.8391390515025705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,343,11,4,-2.8516127713373866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,344,11,4,-2.93358534690924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,345,11,4,-2.929520087491256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,346,11,4,-2.862294422811829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,347,11,4,-2.829685399774462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,348,11,4,-2.884704372263513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,349,11,4,-2.880343708966393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,350,11,4,-2.853099249477964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,351,11,4,-2.833526377798989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,352,12,4,-2.929422589659225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,353,12,4,-2.9391187126748264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,354,12,4,-2.941447564808186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,355,12,4,-2.8983396987314336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,356,12,4,-2.8407699574017897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,357,12,4,-2.8352762456052005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,358,12,4,-2.82702712866012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,359,12,4,-2.893619239330292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,360,12,4,-2.909909380832687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,361,12,4,-2.934042458946351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,362,12,4,-2.904156281147152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,363,12,4,-2.908603710238821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,364,12,4,-2.916240009653848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,365,12,4,-2.9163184080971405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,366,12,4,-2.870519892894663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,367,12,4,-2.8642991310334764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,368,12,4,-2.8367843697196804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,369,12,4,-2.852409306797199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,370,12,4,-2.851261706382502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,371,12,4,-2.8400736482581124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,372,12,4,-2.823002250806894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,373,12,4,-2.8650414606090635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,374,12,4,-2.8584305255208164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,375,12,4,-2.852678517228924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,376,12,4,-2.863267400243785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,377,12,4,-2.8346452381811105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,378,12,4,-2.8598269636859183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,379,12,4,-2.910553121182602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,380,12,4,-2.9098846425767988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,381,12,4,-2.8999211281188764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,382,12,4,-2.867231160053052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,383,12,4,-2.8396965717547573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,384,13,4,-2.887658411054872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,385,13,4,-2.9423468731692992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,386,13,4,-2.911346564360429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,387,13,4,-2.8498343453975394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,388,13,4,-2.8458562155719846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,389,13,4,-2.856445098586846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,390,13,4,-2.8659624149440788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,391,13,4,-2.844558912329376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,392,13,4,-2.8401762392604724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,393,13,4,-2.916450102929957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,394,13,4,-2.909025170083624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,395,13,4,-2.9567419915110804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,396,13,4,-2.942328319477383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,397,13,4,-2.939979094662704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,398,13,4,-2.8432710678316653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,399,13,4,-2.8380529329297133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,400,13,5,-2.863241024897433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,401,13,5,-2.874174424505327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,402,13,5,-0.0001717773557174,0.0,0.0,0.0,0.0,0.0,0.0,0
10,403,13,5,-0.0001790935057215,0.0,0.0,0.0,0.0,0.0,0.0,0
10,404,13,5,-0.0001829426037147,0.0,0.0,0.0,0.0,0.0,0.0,0
10,405,13,5,-0.0001711137738311,0.0,0.0,0.0,0.0,0.0,0.0,0
10,406,13,5,-0.0001806470536394,0.0,0.0,0.0,0.0,0.0,0.0,0
10,407,13,5,-0.0001767999929143,0.0,0.0,0.0,0.0,0.0,0.0,0
10,408,13,5,-0.0001833704154705,0.0,0.0,0.0,0.0,0.0,0.0,0
10,409,13,5,-0.0001864969090092,0.0,0.0,0.0,0.0,0.0,0.0,0
10,410,13,5,-0.000185886354302,0.0,0.0,0.0,0.0,0.0,0.0,0
10,411,13,5,-0.0001773719413904,0.0,0.0,0.0,0.0,0.0,0.0,0
10,412,13,5,-0.000176580826519,0.0,0.0,0.0,0.0,0.0,0.0,0
10,413,13,5,-0.0001771162933437,0.0,0.0,0.0,0.0,0.0,0.0,0
10,414,13,5,-0.0001821782643673,0.0,0.0,0.0,0.0,0.0,0.0,0
10,415,13,5,-0.0001835463481256,0.0,0.0,0.0,0.0,0.0,0.0,0
10,416,14,5,-0.0001799311430659,0.0,0.0,0.0,0.0,0.0,0.0,0
10,417,14,5,-0.0001757854042807,0.0,0.0,0.0,0.0,0.0,0.0,0
10,418,14,5,-0.0001779247395461,0.0,0.0,0.0,0.0,0.0,0.0,0
10,419,14,5,-0.0001769504742696,0.0,0.0,0.0,0.0,0.0,0.0,0
10,420,14,5,-0.0001778163568815,0.0,0.0,0.0,0.0,0.0,0.0,0
10,421,14,5,-0.0001788625959306,0.0,0.0,0.0,0.0,0.0,0.0,0
10,422,14,5,-0.0001757893915055,0.0,0.0,0.0,0.0,0.0,0.0,0
10,423,14,5,-0.0001711152144707,0.0,0.0,0.0,0.0,0.0,0.0,0
10,424,14,5,-0.0001720504369586,0.0,0.0,0.0,0.0,0.0,0.0,0
10,425,14,5,-0.0001700385037111,0.0,0.0,0.0,0.0,0.0,0.0,0
10,426,14,5,-0.0001726993650663,0.0,0.0,0.0,0.0,0.0,0.0,0
10,427,14,5,-0.0001775658020051,0.0,0.0,0.0,0.0,0.0,0.0,0
10,428,14,5,-0.0001776354911271,0.0,0.0,0.0,0.0,0.0,0.0,0
10,429,14,5,-0.0001757175050443,0.0,0.0,0.0,0.0,0.0,0.0,0
10,430,14,5,-0.0001739984436426,0.0,0.0,0.0,0.0,0.0,0.0,0
10,431,14,5,-0.0001752498792484,0.0,0.0,0.0,0.0,0.0,0.0,0
10,432,14,5,-0.0001725175679894,0.0,0.0,0.0,0.0,0.0,0.0,0
10,433,14,5,-0.0001753389660734,0.0,0.0,0.0,0.0,0.0,0.0,0
10,434,14,5,-0.0001694165403023,0.0,0.0,0.0,0.0,0.0,0.0,0
10,435,14,5,-0.0001622541312826,0.0,0.0,0.0,0.0,0.0,0.0,0
10,436,14,5,-0.0001640749251237,0.0,0.0,0.0,0.0,0.0,0.0,0
10,437,14,5,-0.0001641302078496,0.0,0.0,0.0,0.0,0.0,0.0,0
10,438,14,5,-0.0001676817628322,0.0,0.0,0.0,0.0,0.0,0.0,0
10,439,14,5,-0.0001707642513792,0.0,0.0,0.0,0.0,0.0,0.0,0
10,440,14,5,-0.0001708991912892,0.0,0.0,0.0,0.0,0.0,0.0,0
10,441,14,5,-0.0001697619154583,0.0,0.0,0.0,0.0,0.0,0.0,0
10,442,14,5,-0.0001697462721494,0.0,0.0,0.0,0.0,0.0,0.0,0
10,443,14,5,-0.0001716494734864,0.0,0.0,0.0,0.0,0.0,0.0,0
10,444,14,5,-0.0001718458224786,0.0,0.0,0.0,0.0,0.0,0.0,0
10,445,14,5,-0.0001737654092721,0.0,0.0,0.0,0.0,0.0,0.0,0
10,446,14,5,-0.0001727460039546,0.0,0.0,0.0,0.0,0.0,0.0,0
