Run,Step,Reward,Dones,Epoch,log/Episode_Reward/reaching_object,log/Episode_Reward/lifting_object,log/Episode_Reward/object_goal_tracking,log/Episode_Reward/object_goal_tracking_fine_grained,log/Episode_Reward/action_rate,log/Episode_Reward/joint_vel,log/Episode_Reward/object_drop,log/Episode_Reward/joint_deviation,log/Episode_Reward/applied_torque_limits,log/Episode_Reward/collision,log/Metrics/object_pose/position_error,log/Metrics/object_pose/orientation_error,log/Episode_Termination/time_out,log/Episode_Termination/object_dropping
15,156,0.461599051952362,False,10.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,157,0.4618012309074402,False,10.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,158,0.4619519710540771,False,10.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,159,0.4620516002178192,False,10.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,160,0.4620559215545654,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,161,0.4619841575622558,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,162,0.46185964345932,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,163,0.4617294371128082,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,164,0.4616018533706665,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,165,0.4614526033401489,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,166,0.4613017439842224,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,167,0.4611462950706482,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,168,0.4611333906650543,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,169,0.4609999060630798,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,170,0.4608803987503052,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,171,0.4608963131904602,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,172,0.4608543813228607,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,173,0.4608911573886871,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,174,0.4609363079071045,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,175,0.4609655141830444,False,11.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,176,0.4898452460765838,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,177,0.4896987378597259,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,178,0.4895710349082947,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,179,0.4894413948059082,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,180,0.4893360733985901,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,181,0.4892465770244598,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,182,0.4891652464866638,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,183,0.4891876578330993,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,184,0.4891401529312134,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,185,0.4891842305660248,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,186,0.4892159700393677,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,187,0.4892816543579101,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,188,0.4893103837966919,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,189,0.4893143475055694,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,190,0.489307701587677,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,191,0.4892706871032715,False,12.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,192,0.4892510175704956,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,193,0.4892210662364959,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,194,0.4891738593578338,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,195,0.4891484975814819,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,196,0.4891589879989624,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,197,0.4891775250434875,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,198,0.489218920469284,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,199,0.4892871379852295,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,200,0.4893482327461242,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,201,0.489435076713562,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,202,0.4894907474517822,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,203,0.4895732402801513,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,204,0.4896000921726227,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,205,0.4896221458911896,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,206,0.489601582288742,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,207,0.4895702004432678,False,13.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,208,0.4895170032978058,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,209,0.4894270002841949,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,210,0.4893453121185303,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,211,0.4893041849136352,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,212,0.4893092215061188,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,213,0.4892661571502685,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,214,0.4893195033073425,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,215,0.4893085062503814,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,216,0.4893871247768402,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,217,0.4894225299358368,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,218,0.489484041929245,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,219,0.4895444214344024,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,220,0.4895626306533813,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,221,0.4896137714385986,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,222,0.4896318912506103,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,223,0.4896071553230285,False,14.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,224,0.4895524382591247,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,225,0.4894851446151733,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,226,0.4893907308578491,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,227,0.4707329869270324,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,228,0.4703893959522247,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,229,0.4700706005096435,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,230,0.4698348343372345,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,231,0.4697130024433136,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,232,0.4697055220603943,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,233,0.4698048532009125,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,234,0.4699825942516327,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,235,0.4702042043209076,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,236,0.4704431295394897,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,237,0.4706812500953674,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,238,0.4709311127662658,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,239,0.4711265861988067,False,15.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,240,0.4712722599506378,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,241,0.4713615179061889,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,242,0.4713712632656097,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,243,0.4713397920131683,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,244,0.4712544083595276,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,245,0.4711264073848724,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,246,0.4710007309913635,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,247,0.4708732664585113,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,248,0.4707792401313782,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,249,0.4707458317279815,False,16.0,0.9384424090385436,11.999988555908203,8.638981819152832,0.1784618496894836,-4.219312540953979e-05,-0.0181419029831886,0.0,-0.000365574931493,-0.208045557141304,-1.9379370212554927,0.1143919229507446,0.9698940515518188,1.0,0.0
15,250,0.470768928527832,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,251,-0.1035638824105262,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,252,-0.0876271873712539,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,253,-0.0778394341468811,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,254,-0.0656482130289077,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,255,-0.0665915459394455,False,16.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,256,-0.0740378051996231,False,17.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
15,257,-0.0752811580896377,False,17.0,0.9159117937088012,12.839987754821776,8.74532413482666,0.0993140861392021,-2.286984636157285e-05,-0.0131816016510128,-0.0160000007599592,-0.0002409949229331,-0.1024473533034324,-2.618273973464966,0.1185503080487251,1.0893796682357788,1.0,0.0
